x0000,y0000
86.2479957242,0.0108397304
86.3361838589,0.0278749118
86.4243719936,0.0368394332
86.5125601283,0.0351352887
86.600748263,0.0232599003
86.6889363976,0.0046602191
86.7771245323,-0.015266662
86.8653126670,-0.0307373428
86.9535008017,-0.0372592932
87.0416889364,-0.0329363544
87.1298770711,-0.019022598
87.2180652058,0.0004393032
87.3062533405,0.0197925850
87.3944414751,0.0334123167
87.4826296098,0.0373420457
87.5708177445,0.0304433569
87.6590058792,0.0147244191
87.7471940139,-0.0052456856
87.8353821486,-0.0236646070
87.9235702833,-0.0351807639
88.011758418,-0.0364467402
88.0999465526,-0.0270927487
88.1881346873,-0.0098369511
88.2763228220,0.010302032
88.3645109567,0.0274641747
88.4526990914,0.0366547577
88.5408872261,0.0352001616
88.6290753608,0.0235265765
88.7172634955,0.0050342974
88.8054516301,-0.0148940986
88.8936397648,-0.0304607428
88.9818278995,-0.0371380355
89.0700160342,-0.0329839997
89.1582041689,-0.0192070114
89.2463923036,0.0001838648
89.3345804383,0.0195430925
89.422768573,0.0332313285
89.5109567076,0.0372594121
89.5991448423,0.0304533336
89.6873329770,0.0147979693
89.7755211117,-0.0051421406
89.8637092464,-0.0235552071
89.9518973811,-0.0350771180
90.0400855158,-0.0363535620
90.1282736505,-0.0270151377
90.2164617851,-0.009783679
90.3046499198,0.0103198283
90.3928380545,0.0274360304
90.4810261892,0.0365736329
90.5692143239,0.0350657876
90.6574024586,0.0233508710
90.7455905933,0.0048470946
90.833778728,-0.0150447545
90.9219668626,-0.0305192713
91.0101549973,-0.0370623653
91.0983431320,-0.0327682355
91.1865312667,-0.018893285
91.2747194014,0.0005124745
91.3629075361,0.0197870235
91.4510956708,0.0333064386
91.5392838055,0.0371243109
91.6274719401,0.0301241550
91.7156600748,0.0143481739
91.8038482095,-0.0055961874
91.8920363442,-0.0238813009
91.9802244789,-0.0351636496
92.0684126136,-0.0361474589
92.1566007483,-0.0265483025
92.244788883,-0.0091744963
92.3329770176,0.0108957815
92.4211651523,0.0277989244
92.5093532870,0.0365976185
92.5975414217,0.03472147
92.6857295564,0.0227178689
92.7739176911,0.0040941472
92.8621058258,-0.0157048404
92.9502939604,-0.0308876158
93.0384820951,-0.0370113877
93.1266702298,-0.0322844198
93.2148583645,-0.0180917497
93.3030464992,0.0014109918
93.3912346339,0.0205157852
93.4794227686,0.0336336676
93.5676109033,0.0369290852
93.6557990379,0.0294399748
93.7439871726,0.0133581172
93.8321753073,-0.006611028
93.9203634420,-0.0246229059
94.0085515767,-0.0354031525
94.0967397114,-0.0357928916
94.1849278461,-0.0256767634
94.2731159808,-0.0080189901
94.3613041154,0.0120049862
94.4494922501,0.0285268895
94.5376803848,0.0367069391
94.6258685195,0.0341514719
94.7140566542,0.02161251
94.8022447889,0.0027653020
94.8904329236,-0.0168682428
94.9786210583,-0.0315353241
95.0668091929,-0.0369368369
95.1549973276,-0.0314873051
95.2431854623,-0.0167829776
95.3313735970,0.0028637054
95.4195617317,0.0216882533
95.5077498664,0.034166585
95.5959380011,0.0366383756
95.6841261358,0.0283812083
95.7723142704,0.0118213027
95.8605024051,-0.0081810477
95.9486905398,-0.0257575561
96.0368786745,-0.0357527843
96.1250668092,-0.0352343608
96.2132549439,-0.024353503
96.3014430786,-0.0063025942
96.3896312133,0.0136189714
96.4778193479,0.0295596272
96.5660074826,0.0368355567
96.6541956173,0.033309049
96.7423837520,0.0200182196
96.8305718867,0.0008708615
96.9187600214,-0.0185056824
97.0069481561,-0.0324194301
97.0951362908,-0.0367848486
97.1833244254,-0.0303215143
97.2715125601,-0.0149287895
97.3597006948,0.0048706616
97.4478888295,0.0232578809
97.5360769642,0.0348260341
97.6242650989,0.0361715755
97.7124532336,0.0268974208
97.8006413683,0.0097325220
97.8888295029,-0.0102714175
97.9770176376,-0.0272276170
98.0652057723,-0.0361484892
98.1533939070,-0.0344123533
98.2415820417,-0.0225332238
98.3297701764,-0.0040073970
98.4179583111,0.0157145861
98.5061464458,0.0308300787
98.5943345804,0.0368898368
98.6825227151,0.032108245
98.7707108498,0.0178914138
98.8588989845,-0.0015739417
98.9470871192,-0.020552869
99.0352752539,-0.0334531486
99.1234633886,-0.0364748289
99.2116515232,-0.0287305682
99.2998396579,-0.0125052554
99.3880277926,0.0074189074
99.4762159273,0.0251724303
99.564404062,0.0355258838
99.6525921967,0.0354293063
99.7407803314,0.0249100462
99.8289684661,0.0070673215
99.9171566007,-0.0128391006
100.0053447354,-0.0289379106
100.0935328701,-0.0364794085
100.1817210048,-0.0332386986
100.2699091395,-0.0201737246
100.3580972742,-0.0011418634
100.4462854089,0.0182403715
100.5344735436,0.0322553641
100.6226616782,0.0367708592
100.7108498129,0.0304565054
100.7990379476,0.0151758824
100.8872260823,-0.0045629028
100.975414217,-0.0229344874
101.0636023517,-0.0345146418
101.1517904864,-0.0358821159
101.2399786211,-0.0266318386
101.3281667557,-0.0094968569
101.4163548904,0.0104590925
101.5045430251,0.0273389704
101.5927311598,0.0361569598
101.6809192945,0.0343106599
101.7691074292,0.0223487234
101.8572955639,0.0038063861
101.9454836986,-0.0158383388
102.0336718332,-0.0307815673
102.1218599679,-0.0366067972
102.2100481026,-0.0315903304
102.2982362373,-0.0172137808
102.386424372,0.0022718584
102.4746125067,0.0211018480
102.5628006414,0.0337049857
102.6509887761,0.0363533273
102.7391769107,0.0282660427
102.8273650454,0.0118389897
102.9155531801,-0.0080664070
103.0037413148,-0.0255615519
103.0919294495,-0.0354721256
103.1801175842,-0.0348664134
103.2683057189,-0.0239229759
103.3564938536,-0.0058793445
103.4446819882,0.0139234613
103.5328701229,0.0296206213
103.6210582576,0.0365618534
103.7092463923,0.0326905908
103.797434527,0.0191553928
103.8856226617,-0.0000314218
103.9738107964,-0.0191842115
104.0619989311,-0.0326296309
104.1501870657,-0.0363870448
104.2383752004,-0.0293452857
104.3265633351,-0.0135913334
104.4147514698,0.0062075786
104.5029396045,0.0241843606
104.5911277392,0.0350093338
104.6793158739,0.0354713088
104.7675040086,0.0254317920
104.8556921432,0.0078690254
104.9438802779,-0.0120056428
105.0320684126,-0.0282951697
105.1202565473,-0.0361678749
105.208444682,-0.0332912611
105.2966328167,-0.0205216109
105.3848209514,-0.0016488011
105.4730090861,0.0177284060
105.5611972207,0.0318615969
105.6493853554,0.0365563512
105.7375734901,0.0304178187
105.8257616248,0.0152665006
105.9139497595,-0.0043990145
106.0021378942,-0.0227371586
106.0903260289,-0.0342999279
106.1785141635,-0.0356528097
106.2667022982,-0.0263965353
106.3548904329,-0.0092839155
106.4430785676,0.0105996984
106.5312667023,0.0273477479
106.619454837,0.0359864963
106.7076429717,0.0339501571
106.7958311064,0.021843322
106.8840192410,0.0032627597
106.9722073757,-0.0162691217
107.0603955104,-0.0309440552
107.1485836451,-0.0363966687
107.2367717798,-0.0310046446
107.3249599145,-0.0163731659
107.4131480492,0.0031427432
107.5013361839,0.0217362293
107.5895243185,0.0338767211
107.6777124532,0.0359551273
107.7659005879,0.0273555597
107.8540887226,0.0106369473
107.9422768573,-0.0092268500
108.030464992,-0.0263254761
108.1186531267,-0.0355690873
108.2068412614,-0.0342039416
108.2950293960,-0.0226353313
108.3832175307,-0.0043086067
108.4714056654,0.0153160031
108.5595938001,0.0303915123
108.6477819348,0.0364280508
108.7359700695,0.0316299329
108.8241582042,0.0174295994
108.9123463389,-0.0019411729
109.0005344735,-0.0207121971
109.0887226082,-0.0332918821
109.1769107429,-0.0359320074
109.2650988776,-0.0278444566
109.3532870123,-0.0114383172
109.441475147,0.0083953801
109.5296632817,0.0257411441
109.6178514164,0.0354244731
109.7060395510,0.0345570922
109.7942276857,0.0233999446
109.8824158204,0.0052841488
109.9706039551,-0.0143848677
110.0587920898,-0.0297400252
110.1469802245,-0.0362028202
110.2351683592,-0.0318464114
110.3233564939,-0.0179704496
110.4115446285,0.0012853096
110.4997327632,0.0201744369
110.5879208979,0.0330568144
110.6761090326,0.0360844537
110.7642971673,0.028352258
110.852485302,0.0121706311
110.9406734367,-0.0076249186
111.0288615714,-0.0251198529
111.1170497060,-0.035089259
111.2052378407,-0.0345574126
111.2934259754,-0.023685976
111.3816141101,-0.0057235895
111.4698022448,0.0139639693
111.5579903795,0.0294945342
111.6461785142,0.0362263215
111.7343666489,0.0321454526
111.8225547835,0.0184703559
111.9107429182,-0.0007096890
111.9989310529,-0.0196571478
112.0871191876,-0.0327038629
112.1753073223,-0.0359477613
112.263495457,-0.0284213779
112.3516835917,-0.0123789540
112.4398717263,0.0073791174
112.5280598610,0.0249427268
112.6162479957,0.0350587507
112.7044361304,0.0347011198
112.7926242651,0.0239755386
112.8808123998,0.0060909705
112.9690005345,-0.0135993925
113.0571886692,-0.0291990011
113.1453768038,-0.0360349463
113.2335649385,-0.0320597578
113.3217530732,-0.0184660478
113.4099412079,0.0006720445
113.4981293426,0.0196201500
113.5863174773,0.0327033140
113.674505612,0.0360046059
113.7626937467,0.0285367009
113.8508818813,0.0125372320
113.9390700160,-0.0072007165
114.0272581507,-0.0247627546
114.1154462854,-0.0348838992
114.2036344201,-0.0345281597
114.2918225548,-0.0238013774
114.3800106895,-0.0059208159
114.4681988242,0.0137486904
114.5563869588,0.0293062993
114.6445750935,0.0360863091
114.7327632282,0.0320576448
114.8209513629,0.0184312857
114.9091394976,-0.0007037178
114.9973276323,-0.0196078739
115.085515767,-0.0326100985
115.1737039017,-0.0358086445
115.2618920363,-0.0282421970
115.3500801710,-0.0121805792
115.4382683057,0.0075541838
115.5264564404,0.0250346198
115.6146445751,0.0350098461
115.7028327098,0.0344843279
115.7910208445,0.0236179239
115.8792089792,0.0056777512
115.9673971138,-0.0139461628
116.0555852485,-0.0293596689
116.1437733832,-0.0359342246
116.2319615179,-0.0316955598
116.3201496526,-0.0179170085
116.4083377873,0.0012623276
116.496525922,0.0200780637
116.5847140567,0.0328726594
116.6729021913,0.0357977993
116.7610903260,0.0279730386
116.8492784607,0.0117531256
116.9374665954,-0.0079812706
117.0256547301,-0.0252931132
117.1138428648,-0.0349763155
117.2020309995,-0.0341203316
117.2902191342,-0.0229851621
117.3784072688,-0.0049211534
117.4665954035,0.0146379168
117.5547835382,0.0298070247
117.6429716729,0.0360205487
117.7311598076,0.0314064205
117.8193479423,0.0173525318
117.907536077,-0.0019091773
117.9957242117,-0.0205762401
118.0839123463,-0.0330257754
118.1721004810,-0.0355088193
118.2602886157,-0.0272798755
118.3484767504,-0.0108207449
118.4366648851,0.0089098246
118.5248530198,0.0259688368
118.6130411545,0.0352183145
118.7012292892,0.0338716234
118.7894174238,0.0223336245
118.8776055585,0.0040802462
118.9657936932,-0.0153863336
119.0539818279,-0.0301954737
119.1421699626,-0.0358806697
119.2303580973,-0.0307272239
119.318546232,-0.0162914005
119.4067343666,0.0030700683
119.4949225013,0.0215162005
119.5831106360,0.0334839386
119.6712987707,0.0353653628
119.7594869054,0.0265942847
119.8476750401,0.0098171355
119.9358631748,-0.0099051727
120.0240513095,-0.0266211935
120.1122394441,-0.0352842814
120.2004275788,-0.0332778795
120.2886157135,-0.0212067457
120.3768038482,-0.0027170035
120.4649919829,0.0166054457
120.5531801176,0.0309237177
120.6413682523,0.0359142761
120.729556387,0.0300723311
120.8177445216,0.0151646898
120.9059326563,-0.0043043060
120.9941207910,-0.0224541915
121.0823089257,-0.0338022882
121.1704970604,-0.0349189618
121.2586851951,-0.0254656303
121.3468733298,-0.0082984012
121.4350614645,0.0113925288
121.5232495991,0.0276518222
121.6114377338,0.0355613660
121.6996258685,0.0327296750
121.7878140032,0.0200156379
121.8760021379,0.0012669656
121.9641902726,-0.0178440583
122.0523784073,-0.0315376382
122.140566542,-0.0356734221
122.2287546766,-0.0290007263
122.3169428113,-0.0135380984
122.4051309460,0.0060364133
122.4933190807,0.0237986717
122.5815072154,0.0343706630
122.6696953501,0.0345500888
122.7578834848,0.0242821321
122.8460716195,0.0066779640
122.9342597541,-0.0129290602
123.0224478888,-0.0285996097
123.1106360235,-0.0355881477
123.1988241582,-0.0317807547
123.2870122929,-0.0183325706
123.3752004276,0.0006822358
123.4633885623,0.0195035270
123.551576697,0.0324291135
123.6397648316,0.0355411369
123.7279529663,0.0278948438
123.8161411010,0.0118069749
123.9043292357,-0.0078441302
123.9925173704,-0.0250978456
124.0807055051,-0.034721195
124.1688936398,-0.0337962195
124.2570817745,-0.0226059525
124.3452699091,-0.0045473168
124.4334580438,0.0149015877
124.5216461785,0.0298419559
124.6098343132,0.0357426929
124.6980224479,0.0308138687
124.7862105826,0.0165500158
124.8743987173,-0.0027210392
124.962586852,-0.0211500405
125.0507749866,-0.0331406686
125.1389631213,-0.0350508392
125.2271512560,-0.0263010134
125.3153393907,-0.0095499248
125.4035275254,0.0101126032
125.4917156601,0.0267135412
125.5799037948,0.0352121539
125.6680919294,0.0330290297
125.7562800641,0.0208287703
125.8444681988,0.0023176907
125.9326563335,-0.0168809268
126.0208444682,-0.0309333330
126.1090326029,-0.0355679124
126.1972207376,-0.0293742822
126.2854088723,-0.0142354231
126.3735970069,0.0052423159
126.4617851416,0.0231298468
126.5499732763,0.0339755255
126.6381614110,0.0344582756
126.7263495457,0.024387172
126.8145376804,0.0067412889
126.9027258151,-0.0132540279
126.9909139498,-0.0297243955
127.0791020844,-0.0379137451
127.1672902191,-0.0355631457
127.2554783538,-0.0234772218
127.3436664885,-0.0051382642
127.4318546232,0.0144215181
127.5200427579,0.0300283484
127.6082308926,0.0375847121
127.6964190273,0.0348778668
127.7846071619,0.0220927663
127.8727952966,0.0021742006
127.9609834313,-0.0192475379
128.0491715660,-0.0350897931
128.1373597007,-0.0395293802
128.2255478354,-0.0310253196
128.3137359701,-0.0132897142
128.4019241048,0.0070231297
128.4901122394,0.0239814951
128.5783003741,0.0339621989
128.6664885088,0.0346470369
128.7546766435,0.0247901303
128.8428647782,0.0065375545
128.9310529129,-0.0134831859
129.0192410476,-0.0279177837
129.1074291823,-0.0333225884
129.1956173169,-0.0296439980
129.2838054516,-0.0173913593
129.3719935863,0.0009307425
129.4601817210,0.0186683712
129.5483698557,0.0291929909
129.6365579904,0.0307228265
129.7247461251,0.0238734749
129.8129342598,0.0093155190
129.9011223944,-0.0085796736
129.9893105291,-0.0225153382
130.0774986638,-0.0289198189
130.1656867985,-0.02735336
130.2538749332,-0.0169731014
130.3420630679,-0.0007737626
130.4302512026,0.0143366092
130.5184393373,0.0246343355
130.6066274719,0.0280026038
130.6948156066,0.0217103519
130.7830037413,0.0084938963
130.8711918760,-0.0061663512
130.9593800107,-0.0194382514
131.0475681454,-0.0265560699
131.1357562801,-0.0242014875
131.2239444148,-0.0150817619
131.3121325494,-0.0012173267
131.4003206841,0.0136870240
131.4885088188,0.0230776815
131.5766969535,0.0255151533
131.6648850882,0.0201961233
131.7530732229,0.0075304134
131.8412613576,-0.0064887957
131.9294494923,-0.0185394961
132.0176376269,-0.0249368338
132.1058257616,-0.022178353
132.1940138963,-0.0130704972
132.282202031,0.0007404567
132.3703901657,0.0146645327
132.4585783004,0.0230778589
132.5467664351,0.0251143061
132.6349545697,0.0183671693
132.7231427044,0.005868826
132.8113308391,-0.0083035902
132.8995189738,-0.0209354925
132.9877071085,-0.0261122782
133.0758952432,-0.0237836283
133.1640833779,-0.0132358444
133.2522715126,0.0019292718
133.3404596472,0.0162356942
133.4286477819,0.026509126
133.5168359166,0.0276328764
133.6050240513,0.0209241924
133.693212186,0.0067747206
133.7814003207,-0.0097272657
133.8695884554,-0.0233833615
133.9577765901,-0.0304259273
134.0459647247,-0.0272450569
134.1341528594,-0.0163696184
134.2223409941,0.000908854
134.3105291288,0.0175680022
134.3987172635,0.0298264371
134.4869053982,0.0325894878
134.5750935329,0.0255106658
134.6632816676,0.0103969839
134.7514698022,-0.0086765804
134.8396579369,-0.0250095708
134.9278460716,-0.0345833928
135.0160342063,-0.0329357460
135.104222341,-0.0219577537
135.1924104757,-0.0029812519
135.2805986104,0.016433626
135.3687867451,0.0320751456
135.4569748797,0.0374276902
135.5451630144,0.0322389743
135.6333511491,0.0162931087
135.7215392838,-0.0042192755
135.8097274185,-0.0244520144
135.8979155532,-0.0370872098
135.9861036879,-0.0391197858
136.0742918226,-0.0288072440
136.1624799572,-0.0100253331
136.2506680919,0.0125912570
136.3388562266,0.0313388996
136.4270443613,0.041275564
136.515232496,0.0385259328
136.6034206307,0.0244678848
136.6916087654,0.0024117384
136.7797969001,-0.020161947
136.8679850347,-0.0374880511
136.9561731694,-0.0431222144
137.0443613041,-0.0364314767
137.1325494388,-0.0180707686
137.2207375735,0.0052870699
137.3089257082,0.0279791065
137.3971138429,0.0417395782
137.4853019776,0.0438975200
137.5734901122,0.0320694636
137.6616782469,0.0113904020
137.7498663816,-0.0136334177
137.8380545163,-0.0339990006
137.926242651,-0.0448880216
138.0144307857,-0.0419296666
138.1026189204,-0.0266936817
138.1908070551,-0.0032826264
138.2789951897,0.0212593196
138.3671833244,0.0392887502
138.4553714591,0.0460234274
138.5435595938,0.0384857427
138.6317477285,0.0201005016
138.7199358632,-0.0049867006
138.8081239979,-0.0278675555
138.8963121325,-0.0430311477
138.9845002672,-0.0448256886
139.0726884019,-0.0335322583
139.1608765366,-0.0121844182
139.2490646713,0.0129217449
139.337252806,0.0336867938
139.4254409407,0.0449024645
139.5136290754,0.0420101221
139.6018172100,0.0272592418
139.6900053447,0.0039479861
139.7781934794,-0.020073872
139.8663816141,-0.0379420582
139.9545697488,-0.044608535
140.0427578835,-0.0373764374
140.1309460182,-0.0197055485
140.2191341529,0.0043587857
140.3073222875,0.0263612636
140.3955104222,0.0405258326
140.4836985569,0.0425070892
140.5718866916,0.0313730826
140.6600748263,0.0116315257
140.748262961,-0.0120209586
140.8364510957,-0.0311604522
140.9246392304,-0.0410029267
141.0128273650,-0.038445945
141.1010154997,-0.024024424
141.1892036344,-0.0031962073
141.2773917691,0.0188415639
141.3655799038,0.0344698693
141.4537680385,0.039521068
141.5419561732,0.0329388832
141.6301443079,0.0159871771
141.7183324425,-0.0047955736
141.8065205772,-0.0241790094
141.8947087119,-0.0357511635
141.9828968466,-0.0360013253
142.0710849813,-0.0258831299
142.159273116,-0.0075863116
142.2474612507,0.0122888716
142.3356493854,0.0279255704
142.4238375200,0.0351553568
142.5120256547,0.0309251854
142.6002137894,0.0178807671
142.6884019241,-0.0004358885
142.7765900588,-0.0184229263
142.8647781935,-0.0297626183
142.9529663282,-0.0322138672
143.0411544629,-0.0244459429
143.1293425975,-0.0091727256
143.2175307322,0.0080653491
143.3057188669,0.0228703331
143.3939070016,0.029989364
143.4820951363,0.0274085822
143.570283271,0.0169006378
143.6584714057,0.000867359
143.7466595404,-0.0147795792
143.8348476750,-0.025164881
143.9230358097,-0.0278686297
144.0112239444,-0.0212441138
144.0994120791,-0.0081627376
144.1876002138,0.0069065025
144.2757883485,0.0199468347
144.3639764832,0.0260343909
144.4521646179,0.0235832566
144.5403527525,0.0140975511
144.6285408872,-0.0002272411
144.7167290219,-0.0140479375
144.8049171566,-0.0228032074
144.8931052913,-0.0245406313
144.981293426,-0.017913271
145.0694815607,-0.005438851
145.1576696954,0.0082677743
145.2458578300,0.019573132
145.3340459647,0.0243598942
145.4222340994,0.0207649045
145.5104222341,0.010811645
145.5986103688,-0.0028232798
145.6867985035,-0.0158507502
145.7749866382,-0.0231821242
145.8631747728,-0.0231284002
145.9513629075,-0.0156443134
146.0395510422,-0.0024308593
146.1277391769,0.0114431386
146.2159273116,0.0215708197
146.3041154463,0.025177499
146.392303581,0.0202720298
146.4804917157,0.0084624576
146.5686798503,-0.0059081359
146.6568679850,-0.0188764413
146.7450561197,-0.0261149580
146.8332442544,-0.0244989524
146.9214323891,-0.0150807507
147.0096205238,-0.0007310485
147.0978086585,0.0146835620
147.1859967932,0.0255040342
147.2741849278,0.0280953721
147.3623730625,0.0221089899
147.4505611972,0.0087016467
147.5387493319,-0.0081495341
147.6269374666,-0.0224477000
147.7151256013,-0.0299313099
147.803313736,-0.0283936535
147.8915018707,-0.0174367321
147.9796900053,-0.0004818602
148.0678781400,0.0166666378
148.1560662747,0.029194752
148.2442544094,0.0330725994
148.3324425441,0.0261851223
148.4206306788,0.0109348019
148.5088188135,-0.0077819046
148.5970069482,-0.0248271058
148.6851950828,-0.0345837081
148.7733832175,-0.0333464069
148.8615713522,-0.0217828044
148.9497594869,-0.0034122785
149.0379476216,0.0167626387
149.1261357563,0.0322454093
149.214323891,0.037667257
149.3025120257,0.0316682843
149.3907001603,0.0160136275
149.4788882950,-0.0052476337
149.5670764297,-0.0253432612
149.6552645644,-0.0375789317
149.7434526991,-0.0385848472
149.8316408338,-0.0279611191
149.9198289685,-0.0082155521
150.0080171032,0.0144732899
150.0962052378,0.0327296167
150.1843933725,0.0413029294
150.2725815072,0.0376234676
150.3607696419,0.0221413900
150.4489577766,-0.0005159602
150.5371459113,-0.0229829505
150.625334046,-0.0386278605
150.7135221807,-0.0429758701
150.8017103153,-0.0341203201
150.8898984500,-0.0144425759
150.9780865847,0.0095997278
151.0662747194,0.0307533983
151.1544628541,0.0430416397
151.2426509888,0.0423752807
151.3308391235,0.0284848312
151.4190272582,0.0059148673
151.5072153928,-0.0182978157
151.5954035275,-0.0372362026
151.6835916622,-0.0451682008
151.7717797969,-0.0391772320
151.8599679316,-0.0210912652
151.9481560663,0.0031965753
152.036344201,0.0264968945
152.1245323356,0.0421143935
152.2127204703,0.0449924873
152.3009086050,0.0339282630
152.3890967397,0.0126653155
152.4772848744,-0.0121305791
152.5654730091,-0.0333736661
152.6536611438,-0.0447022181
152.7418492785,-0.0422450055
152.8300374131,-0.0268010448
152.9182255478,-0.003512903
153.0064136825,0.0206249787
153.0946018172,0.0386607404
153.1827899519,0.0450014761
153.2709780866,0.0374331825
153.3591662213,0.0185091554
153.447354356,-0.0056250816
153.5355424906,-0.0278154815
153.6237306253,-0.0416566698
153.7119187600,-0.0427679218
153.8001068947,-0.0306219551
153.8882950294,-0.0093103940
153.9764831641,0.0143368237
154.0646712988,0.0334201099
154.1528594335,0.0424213052
154.2410475681,0.0383958187
154.3292357028,0.0225191662
154.4174238375,0.0000829016
154.5056119722,-0.0218155
154.5938001069,-0.0368063898
154.6819882416,-0.0405973762
154.7701763763,-0.0319256129
154.858364511,-0.0134383015
154.9465526456,0.0088145263
155.0347407803,0.0277696436
155.1229289150,0.0379281649
155.2111170497,0.0365668255
155.2993051844,0.0240811637
155.3874933191,0.0042461082
155.4756814538,-0.0165057629
155.5638695885,-0.0315198683
155.6520577231,-0.0364899541
155.7402458578,-0.0303689071
155.8284339925,-0.0151092522
155.9166221272,0.0046738193
156.0048102619,0.0226543455
156.0929983966,0.0330334649
156.1811865313,0.0328461457
156.269374666,0.0226731099
156.3575628006,0.0058864553
156.4457509353,-0.0124140234
156.5339390700,-0.0265459928
156.6221272047,-0.031949556
156.7103153394,-0.0270347742
156.7985034741,-0.0138178661
156.8866916088,0.0031810088
156.9748797435,0.018715061
157.0630678781,0.0281499274
157.1512560128,0.0285233645
157.2394441475,0.0196871445
157.3276322822,0.0047419942
157.4158204169,-0.0111463389
157.5040085516,-0.0229001702
157.5921966863,-0.0271286665
157.680384821,-0.0227225677
157.7685729556,-0.0110598361
157.8567610903,0.0040846481
157.9449492250,0.0175775317
158.0331373597,0.0248997713
158.1213254944,0.0238944378
158.2095136291,0.015260032
158.2977017638,0.001937826
158.3858898984,-0.0118546313
158.4740780331,-0.0216718911
158.5622661678,-0.02416482
158.6504543025,-0.0184456715
158.7386424372,-0.0066058452
158.8268305719,0.0071751318
158.9150187066,0.0183490331
159.0032068413,0.0234487227
159.0913949759,0.0208663702
159.1795831106,0.0112782749
159.2677712453,-0.0022657135
159.3559593800,-0.0151215600
159.4441475147,-0.0227954820
159.5323356494,-0.022737233
159.6205237841,-0.0151224539
159.7087119188,-0.0024910415
159.7969000534,0.0111582631
159.8850881881,0.0214225605
159.9732763228,0.0247457982
160.0614644575,0.0197363926
160.1496525922,0.0079111435
160.2378407269,-0.0067491164
160.3260288616,-0.0193141498
160.4142169963,-0.0256722534
160.5024051309,-0.0237588602
160.5905932656,-0.0140289812
160.6787814003,0.0006524797
160.7669695350,0.0156633486
160.8551576697,0.0259558045
160.9433458044,0.0278616643
161.0315339391,0.0205652035
161.1197220738,0.0064079944
161.2079102084,-0.0100661592
161.2960983431,-0.0236714642
161.3842864778,-0.0300749772
161.4724746125,-0.0269949780
161.5606627472,-0.0150185324
161.6488508819,0.0022948307
161.7370390166,0.0193881884
161.8252271513,0.0305982066
161.9134152859,0.0321690053
162.0016034206,0.0234983917
162.0897915553,0.0072192996
162.1779796900,-0.0117020336
162.2661678247,-0.0274290895
162.3543559594,-0.0349216947
162.4425440941,-0.0314989981
162.5307322288,-0.0178740990
162.6189203634,0.001841868
162.7071084981,0.0213906277
162.7952966328,0.0344865024
162.8834847675,0.0369283686
162.9716729022,0.0278796892
163.0598610369,0.0100079096
163.1480491716,-0.0113447539
163.2362373063,-0.0296523473
163.3244254409,-0.0390862638
163.4126135756,-0.0363920947
163.5008017103,-0.0221256355
163.5889898450,-0.0006354163
163.6771779797,0.0213334529
163.7653661144,0.0368786733
163.8535542491,0.0411441293
163.9417423838,0.0327564817
164.0299305184,0.0141699189
164.1181186531,-0.0090589093
164.2063067878,-0.0298532782
164.2944949225,-0.0417009328
164.3826830572,-0.0407089700
164.4708711919,-0.0269656631
164.5590593266,-0.004645009
164.6472474613,0.0192913806
164.7354355959,0.0373635577
164.8236237306,0.0439744365
164.9118118653,0.0371075531
165.,0.0188486513
165.0881881347,-0.0052954757
165.1763762694,-0.0280086242
165.2645644041,-0.0422962931
165.3527525387,-0.0436182254
165.4409406734,-0.0313999685
165.5291288081,-0.0093471130
165.6173169428,0.0156703562
165.7055050775,0.0358354389
165.7936932122,0.0449081869
165.8818813469,0.0401645377
165.9700694816,0.0231495690
166.0582576162,-0.0008887751
166.1464457509,-0.0246209424
166.2346338856,-0.0408167282
166.3228220203,-0.0444985381
166.411010155,-0.0344785806
166.4991982897,-0.0137985093
166.5873864244,0.0111414625
166.6755745591,0.0325655538
166.7637626937,0.043803012
166.8519508284,0.0414273958
166.9401389631,0.0263163051
167.0283270978,0.0032925929
167.1165152325,-0.0204734161
167.2047033672,-0.0377171426
167.2928915019,-0.0432644378
167.3810796366,-0.0355313142
167.4692677712,-0.0169611568
167.5574559059,0.0067051821
167.6456440406,0.0281493676
167.7338321753,0.0407252229
167.82202031,0.04056195
167.9102084447,0.0278185437
167.9983965794,0.0066289153
168.0865847141,-0.016265096
168.1747728487,-0.0337130124
168.2629609834,-0.0404220743
168.3511491181,-0.0345492595
168.4393372528,-0.0181605039
168.5275253875,0.0035111462
168.6157135222,0.0237254042
168.7039016569,0.0362979142
168.7920897916,0.0374668264
168.8802779262,0.0270237067
168.9684660609,0.008365367
169.0566541956,-0.0125724586
169.1448423303,-0.0291921826
169.233030465,-0.0363358819
169.3212185997,-0.0319253979
169.4094067344,-0.0175921577
169.4975948691,0.0019124865
169.5857830037,0.0203134057
169.6739711384,0.0318573490
169.7621592731,0.0331190171
169.8503474078,0.0239978177
169.9385355425,0.0076354827
170.0267236772,-0.0106621681
170.1149118119,-0.0251257273
170.2030999466,-0.0313140360
170.2912880812,-0.0274635150
170.3794762159,-0.0149987417
170.4676643506,0.0019498557
170.5558524853,0.0178817841
170.64404062,0.0277040420
170.7322287547,0.0283774466
170.8204168894,0.0198841641
170.9086050241,0.0051907941
170.9967931587,-0.0107759974
171.0849812934,-0.0227864844
171.1731694281,-0.0270314963
171.2613575628,-0.0223358794
171.3495456975,-0.0104734641
171.4377338322,0.0044919531
171.5259219669,0.0175921694
171.6141101015,0.0245932657
171.7022982362,0.0233506396
171.7904863709,0.0144540315
171.8786745056,0.0009773559
